Tweeet,Created time
@DaisyCottageIRL #DianesQuiz @Difalla still not as long as M25,1485122430
#M25 J26 clockwise exit | Clockwise | Road Works | Essex https://t.co/Dd0NjO1dvF #east #uktraffic,1485122593
@sachikoko Help catch the #ukcatkiller https://t.co/QrbKlJd6K9,1485122761
"Horrible patchy fog on the back roads in Kent tonight. Worst sort of weather to drive in, really tricky, but M25 clear:) #ihatedrivinginfog",1485124780
American Schoolbus on the M25! https://t.co/QVdGLvPZXk,1485125499
"@KatieeeeTaylor I hope Sophies studio was within the M25, not sure Corbyn has passport into the rest of the UK, he's a fucknut!!!",1485125777
@WelhamSteve defo if it's the m25 x #m25,1485129747
Medium Roadworks: Both ways at J30 Lakeside #Essex #Traffic #M25,1485129826
Someone within the M25 probably made money off that bomb. 😞 https://t.co/3Y7kidauLg,1485130610
M25 clockwise between J23 and J24 | Accident https://t.co/8LcIVaVO3R,1485131223
"@HertsPolice attending #M25 collision, 2 lanes closed clockwise btwn J23 (#Hatfield) + J24 (#PottersBar). Please pass with caution.",1485131257
"@HertsPolice attending #M25 collision, 2 lanes closed clockwise btwn J23 (#Hatfield) + J24 (#PottersBar). Please pass with caution.",1485131257
#M25 clockwise between J23 and J24 - Accident - Full details at https://t.co/l5EmoAw0RN,1485131403
"@MrData87 nah M6 (no toll), M42, M40, M25, M4 into London",1485131537
"HertsPolice attending #M25 collision, 2 lanes closed clockwise btwn J23 (#Hatfield) + J24 (#PottersBar). Please pass with caution. Thx 2 HW…",1485131715
M25 J23-24 2 lanes blocked. 1 veh RTC. No injury. 412783 412403 https://t.co/d7z00IsR50,1485131726
M25 clockwise between J23 and J24 | Accident https://t.co/nlr6M6dStP Thx 2 HW England,1485132020
Stopped to assist at an RTA on the M25 fab response from @HFRS,1485133457
#M25 clockwise within J14 | Clockwise | Road Works | Surrey https://t.co/qy4Kgk2KlM #uktraffic,1485134443
#M25 c/wise btwn J23  + J24  is now just a 1 lane closure. @roadpoliceBCH &amp;@HighwaysEAST #TrafficOfficers are working hard to get this open,1485134575
#M25 c/wise btwn J23  + J24  is now just a 1 lane closure. @roadpoliceBCH &amp;@HighwaysEAST #TrafficOfficers are working hard to get this open,1485134575
#M25 c/wise btwn J23  + J24  is now just a 1 lane closure. roadpoliceBCH &amp;HighwaysEAST #TrafficOfficers are working hard to get this open T…,1485134712
South East Traffic M25 clockwise between J10 and J11 | Clockwise | Road Works https://t.co/5cGZNoXDiJ Drive Safe All,1485135190
Eastern Traffic link road from M25 J16 clockwise to M40 J1A northbound | Clockwise | Road Works https://t.co/CLJvsM4svR Drive Safe All,1485135190
M25 clockwise between J10 and J11 | Clockwise | Road Works,1485135276
#M25 J23 clockwise access | Clockwise | Road Works | Hertfordshire https://t.co/2RMKcykLcU #east #uktraffic,1485135349
@wanstead_meteo @bbcweather A128 from A13 to A127 and A127 to M25 had extremely dense fog and temperatures down to -4.5°C.,1485135905
#bpq m25 &amp; milky bars!,1485136420
@wanstead_meteo FYI the A127 in Essex had scant visibly around midnight.  Still not sure how I made it to the M25... #fog #A127,1485136507
Good news the #M25 c/wise btwn J23 + J24 is now fully open. Thanks to @roadpoliceBCH . Thank you for being patient,1485136606
Good news the #M25 c/wise btwn J23 + J24 is now fully open. Thanks to @roadpoliceBCH . Thank you for being patient,1485136606
M25 clockwise between J10 and J11 | Clockwise | Road Works https://t.co/jR2GW6JaLr,1485136836
Good news the #M25 c/wise btwn J23 + J24 is now fully open. Thanks to roadpoliceBCH . Thank you for being patient Thx 2 HW England,1485136837
@annamalai_m25 poda Mittal. It's all about killing native breeds and paving way for corporation to loot us,1485137203
"@Sam___Burke sorry mate technical hitch!  Was m25, Milky bar, closer- chainsmokers and George foreman.

Sorry about that technical hitch!",1485137433
1/3 00:17 @fire_PottersBar @BorehamwoodFire @StAlbansfire mobilised to RTC persons trapped M25 Junc 23-24. On arrival it was confirmed one,1485144057
@Arshi_m25 good to spot you here! More power to you &amp; #ucmooc 😃,1485149356
#M25 J25 clockwise access | Clockwise | Road Works | Greater London Authority https://t.co/DWtQYy35p5 #east #uktraffic,1485149705
Minor Congestion: Both ways from main carriageway to Western Perimeter Road #GreaterLondon #Traffic #M25,1485149954
#M25 eastbound between J14 and (Heathrow) T5 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485150123
#M25 J14 anti-clockwise exit for (Heathrow) T5 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485150304
#M25 clockwise between J11 and J12 | Clockwise | Road Works | Surrey https://t.co/I14iz9ynMV #uktraffic,1485150610
TRAVEL: M25 spur road into Heathrow terminal 5 is full this morning.,1485150781
TRAVEL: M25 slowing clockwise through J5 (M26),1485151120
M11 Southbound - Slow moving traffic between Junction 7 (Hastingwood Interchange/Harlow) and Junction 6 (M25,1485151904
A127 Londonbound - Slow moving traffic between the Halfway House (A128) and the M25 (29),1485151923
Listen to M25 Show Episode #116: Sugary Worm by magpiepodcastnetwork #np on #SoundCloud https://t.co/PuCr4JyhZ2,1485151986
Listen to M25 Show Episode #115: Los Angeles Chargers by magpiepodcastnetwork #np on #SoundCloud https://t.co/PZWONeLEFT,1485152089
Listen to M25 Show Episode #114: Burt Ward The Boy Wonder by magpiepodcastnetwork #np on #SoundCloud https://t.co/3skYgxlFAy,1485152137
Listen to M25 Show Episode #113: Beat Them And Eat Them by magpiepodcastnetwork #np on #SoundCloud https://t.co/a0SQxpXNPA,1485152186
#M25 anti-clockwise between J26 and J25 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485152643
TRAVEL: M25 slowing clockwise from J4 (Orpington) round towards Clacket Lane services.,1485152743
TRAVEL: M25 slowing clockwise from J4 (Orpington) round towards Clacket Lane services.,1485152743
M25 anti-clockwise between J26 and J25 | Anti-Clockwise | Congestion https://t.co/DayzEZ3usR,1485152864
Severe Disruption: Southbound at M25 #Traffic #M25,1485152888
A127 Londonbound-Slow moving traffic between the Nevendon Interchange (A132) and the M25 (J29) – people diverting due to A1245/A130 Closure,1485152920
M25 clockwise between J4 and J5 | Clockwise | Congestion,1485153362
#M25 clockwise between J4 and J5 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485153364
"Looks at OST - tracks titled ""M01"" - ""M25"". 
Think for a second. 
Must have been M23 I think? 
And right. It's actually 15 minutes long.",1485153433
TRAVEL: M25 clockwise into J8 - one lane blocked with broken down car - no lights on.  Already very slow from J4.,1485153620
TRAVEL: M25 clockwise into J8 - one lane blocked with broken down car - no lights on.  Already very slow from J4.,1485153620
TRAVEL: M25 slow clockwise through J9 and J10.,1485153715
TRAVEL: M25 slow clockwise through J9 and J10.,1485153715
@kake_jo hahaha! True...although I've been known to sneak a few rows in while stationary on the M25 :-),1485153742
TRAVEL: A3 northbound slowing from Ripley Services to the M25.,1485153789
TRAVEL: A3 northbound slowing from Ripley Services to the M25.,1485153789
TRAVEL:  M23 slowing in both directions between the M25 and Gatwick Airport,1485153823
TRAVEL:  M23 slowing in both directions between the M25 and Gatwick Airport,1485153824
@HighwaysEngland M25/J14 lanes 3 &amp; 4 closed due an accident. Estimated 25-min delays @ 06:41am,1485153840
#M25 clockwise within J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485153904
M25 clockwise within J14 | Clockwise | Congestion,1485153905
#M25 - SEVERE -Greater London Clockwise - Accident - Between J14 for A3113 Greater London and J15 for M4 Richings Park/Affecting J13 for A30,1485154002
"TRAVEL: M25, 40 min delay from M3 to Heathrow (accident clockwise nr Heathrow's J14).",1485154043
#M25 - MINOR - Greater London Both Ways - Congestion - From M25 main carriageway Greater London to Western Perimeter Road Longford,1485154060
M25: Accident on Clockwise M25 just after J14 (Heathrow) blocking the outside lane. Traffic queuing back to J12 (M3… https://t.co/VsN81Pac2C,1485154082
@BBCTravelAlert crash on M25 c/w just after J14. The two inside lanes have closed,1485154130
#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J18 for A404 Rickmansworth,1485154148
"#Traffic #update link road from M23 J8 northbound to M25 J7 clockwise | Clockwise | Congestion https://t.co/woAW9Eip5c January 23, 2017",1485154160
#M25 - MINOR - Kent Clockwise - Congestion - Around J5 for M26 Kent/Affecting J4 for A21 Kent,1485154185
That a first m25 clear run,1485154256
#M25 eastbound between J14 and (Heathrow) T5 - Congestion - Full details at https://t.co/l5EmoANBJl,1485154263
#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485154264
#M25 clockwise within J7 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485154265
link road from M23 J8 northbound to M25 J7 clockwise | Clockwise | Congestion https://t.co/e3QYUgyfXw,1485154266
link road from M23 J8 northbound to M25 J7 clockwise | Clockwise | Congestion,1485154266
M25 clockwise within J7 | Clockwise | Congestion https://t.co/RUokYDcrrd,1485154266
M25 clockwise within J7 | Clockwise | Congestion,1485154266
M25 clockwise between J4 and J5 | Clockwise | Congestion https://t.co/DM7FxCnPKM,1485154267
M25 clockwise between J13 and J14 | Clockwise | Congestion https://t.co/uXQcrSdCRK,1485154268
"TRAFFIC: One lane blocked due to broken down car on M25 clockwise between J7 M23 and J8 A217, congestion to J6… https://t.co/7WKXkSm0DO",1485154268
#M25 - MINOR - Essex Anti-Clockwise - Congestion - Between J26 for A121 Essex and J25 for A10 Greater London,1485154377
"We're getting reports of a collision on #M25 c/wise J14-J15, traffic is currently stopped. Emergency services en route. Please bear with us.",1485154391
"We're getting reports of a collision on #M25 c/wise J14-J15, traffic is currently stopped. Emergency services en route. Please bear with us.",1485154391
Minor Congestion: Eastbound between M25 and A312 #Berkshire #Traffic #M25 #A312,1485154391
#M25 - MINOR - Greater London Anti-Clockwise - Congestion - Between J29 for A127 Greater London and J28 for A12 South Weald,1485154431
#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J17 for A412 Hertfordshire and J15 for M4 Richings Park,1485154471
"We're getting reports of a collision on #M25 c/wise J14-J15, traffic is currently stopped. Emergency services en route. Please bear with us…",1485154508
M25 clockwise within J13 | Congestion https://t.co/2irQQyuQHA,1485154565
TRAVEL: Heavy traffic on M25 clockwise between J9 A243 / A244 (Leatherhead) and J11 A317 (Chertsey). https://t.co/RmhHfOOVss,1485154624
#M25 clockwise between J14 and J15 - Accident - Full details at https://t.co/l5EmoAw0RN,1485154625
#M25 clockwise between J6 and J7 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485154626
#M25 - MINOR - Surrey Clockwise - Congestion - Between J9 for A243 Surrey and J11 for A317 Chertsey,1485154658
All traffic on the M25 clockwise was stopped just before J15 M4 because of a crash. Moving now but the outside lane… https://t.co/Z5PI2IAXu8,1485154700
TRAVEL: M25 traffic has been stopped clockwise between J14 and J15 due to an accident.  Queues from J13,1485154706
M25 clockwise between J14 and J15 | Accident https://t.co/f9rtWEW7ME,1485154747
M25 clockwise between J14 and J15 | Accident https://t.co/FlNCNM2JzA Thx 2 HW England,1485154864
Our #TrafficOfficers have released traffic #M25 C/W J14-J15. 2 (of 6) lanes closed. Expect delays if heading to @HeathrowAirport,1485154939
Our #TrafficOfficers have released traffic #M25 C/W J14-J15. 2 (of 6) lanes closed. Expect delays if heading to @HeathrowAirport,1485154939
M25 clockwise between J12 and J13 | Congestion https://t.co/2irQQyuQHA,1485154987
Why not support a congestion charge/road pricing plan for the whole area within the M25.  Job done https://t.co/ORhSBGJ4PK,1485155078
M25 clockwise within J13 | Congestion https://t.co/7DiHRFzaOp Thx 2 HW England,1485155122
Our #TrafficOfficers have released traffic #M25 C/W J14-J15. 2 (of 6) lanes closed. Expect delays if heading to HeathrowAirport Thx 2 HW En…,1485155122
M25 clockwise between J12 and J13 | Congestion https://t.co/7DiHRFzaOp Thx 2 HW England,1485155123
"TRAVEL: M23 northbound. Congestion from j11 (Pease Pottage) all the way to the M25, due to freezing fog and a broken down vehicle at Reigate",1485155137
M25 clockwise within J6 | Clockwise | Congestion,1485155164
#M25 clockwise between J12 and J13 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485155166
M23 Queuing northbound from junction 11 through to the M25 due to fog ❄❄❄⚠⚠⚠,1485155357
M25 Anticlockwise – Slow moving traffic between J30 (A13) and J27 (M11),1485155436
M25 clockwise between J10 and J11 | Clockwise | Congestion,1485155553
"TRAVEL; M25 c/w slow J4-J5, then Clacket Lane svcs to J8 (Broken down car in lane 3) then J9-J11 and J12-J15 (Earlier accident)",1485155619
"TRAVEL; M25 c/w slow J4-J5, then Clacket Lane svcs to J8 (Broken down car in lane 3) then J9-J11 and J12-J15 (Earlier accident)",1485155619
#M25 clockwise between J5 and J6 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485155707
#M25 J14 clockwise exit slip for (Heathrow) T5 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485155708
#M25 clockwise between J10 and J11 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485155709
"TRAVEL: M25 update - Accident blocking 2 lanes clockwise at J11 Q's from Cobham Services.  Also 2 lanes still closed at J15, Q's from J12",1485155760
"TRAVEL: M25 update - Accident blocking 2 lanes clockwise at J11 Q's from Cobham Services.  Also 2 lanes still closed at J15, Q's from J12",1485155760
@Se_Railway and four carriages again. Standing from outside the M25. Madness.,1485155874
"#M25 Q' due to broken down car clockwise between J7 M23 and J8 Reigate, congestion on M25 Beyond J6 to Clacket Lane Services.",1485155875
M25 clockwise between J5 and J6 | Congestion https://t.co/LB1DXD3xMd,1485155887
M25 clockwise between J10 and J11 | Congestion https://t.co/cRhqCo6otm,1485155888
M25 clockwise between J10 and J11 | Accident https://t.co/hdM9JypzqD,1485155890
M25 clockwise between J14 and J15 | Clockwise | Accident https://t.co/LEQyYIIRPT,1485155896
M25 clockwise between J10 and J11 | Clockwise | Accident,1485156005
M25 J14 clockwise exit slip for (Heathrow) T5 | Clockwise | Congestion,1485156005
M25 J14 clockwise entry slip from roundabout at A3113 | Clockwise | Congestion,1485156005
